payroll_id,employee_id,pay_period,base_salary_monthly,bonus,overtime_pay,gross_pay,tax_deduction,health_insurance,retirement_401k,other_deductions,net_pay,payment_method,department,currency
PAY000576,EMP01589,Aug 2024,6690.67,705.27,697.97,8093.9,1338.99,220.17,527.51,154.79,5862.24,Check,QA,USD
PAY000577,EMP02116,Sep 2024,8589.5,653.52,100.54,9343.56,1645.52,710.06,824.05,118.29,6601.03,Check,Engineering,USD
PAY000578,EMP01595,Jun 2024,10995.83,311.25,1154.12,12461.21,1694.87,308.81,978.5,44.06,9636.43,Check,Security,USD
PAY000579,EMP02158,Apr 2024,8121.17,1498.41,305.91,9925.49,1004.42,502.37,324.0,53.88,8251.45,Direct Deposit,Legal,USD
PAY000580,EMP01018,May 2024,6841.75,1024.35,153.27,8019.37,1354.9,293.75,244.41,111.81,5761.2,Check,Marketing,USD
PAY000581,EMP01405,Jan 2024,18693.75,3237.82,202.71,22134.27,3821.81,482.72,1717.79,100.39,15764.58,Check,Research,USD
PAY000582,EMP01720,Nov 2024,15428.33,723.95,607.01,16759.29,1928.09,774.05,1164.11,113.87,13545.81,Direct Deposit,Sales,USD
PAY000583,EMP01302,Nov 2024,8151.92,1498.35,828.13,10478.4,1117.76,424.99,505.58,32.61,8615.46,Direct Deposit,Design,USD
PAY000584,EMP01619,May 2024,14858.92,3310.61,678.34,18847.86,2339.62,563.22,705.39,71.34,14948.49,Check,Research,USD
PAY000585,EMP01637,Mar 2024,10481.58,2090.63,1509.98,14082.19,1713.67,496.28,994.56,178.44,11226.08,Check,QA,USD
PAY000586,EMP01322,Nov 2024,20803.08,4212.71,1343.56,26359.36,3432.96,399.04,1288.09,178.78,20637.76,Direct Deposit,Engineering,USD
PAY000587,EMP01822,Sep 2024,10575.92,1149.08,505.61,12230.61,1521.86,795.17,1041.43,6.41,9694.17,Check,Research,USD
PAY000588,EMP01876,Jan 2024,10127.92,1395.44,921.45,12444.81,1625.01,351.93,934.43,183.82,9736.46,Direct Deposit,Product,USD
PAY000589,EMP01107,Jul 2024,18199.33,2839.76,292.55,21331.64,3531.67,481.99,1180.99,120.84,15445.52,Direct Deposit,Data Science,USD
PAY000590,EMP01847,Mar 2024,11382.67,1435.65,738.89,13557.21,2389.57,661.18,1113.96,108.31,9574.59,Check,Operations,USD
PAY000591,EMP01225,Jan 2024,6938.83,540.36,456.9,7936.09,977.07,746.43,649.2,170.53,6307.64,Direct Deposit,HR,USD
PAY000592,EMP02139,Aug 2024,20287.17,2595.12,687.16,23569.44,3945.0,518.94,1301.69,187.77,16994.44,Check,Finance,USD
PAY000593,EMP01597,Nov 2024,9126.17,937.98,550.91,10615.06,1238.24,422.08,420.94,94.26,8551.32,Check,DevOps,USD
PAY000594,EMP01320,Aug 2024,7553.25,1773.35,970.57,10297.18,1138.31,335.91,604.45,129.87,8399.99,Check,Finance,USD
PAY000595,EMP01730,Feb 2024,9939.17,384.21,998.58,11321.96,1876.83,735.36,790.61,116.37,8193.91,Check,Security,USD
PAY000596,EMP01807,Jun 2024,6488.92,1396.25,1099.57,8984.74,1279.54,445.68,480.93,178.08,6852.18,Check,HR,USD
PAY000597,EMP01748,Aug 2024,10083.42,1445.33,698.62,12227.36,2047.2,480.89,951.24,76.14,8815.36,Direct Deposit,Legal,USD
PAY000598,EMP01070,Feb 2024,7941.42,1580.81,0.0,9522.23,1101.49,343.47,314.92,83.92,7686.42,Check,QA,USD
PAY000599,EMP01145,Oct 2024,10835.33,2646.94,456.31,13938.58,1632.36,547.09,991.21,182.97,11217.99,Direct Deposit,Legal,USD
PAY000600,EMP01541,Feb 2024,6783.67,1614.69,39.07,8437.42,1235.55,561.17,644.37,12.11,6378.18,Check,Sales,USD
PAY000601,EMP01431,Aug 2024,8204.5,1814.19,796.06,10814.75,1630.65,644.49,409.74,168.54,8097.0,Check,Design,USD
PAY000602,EMP01588,Jan 2024,10410.5,2117.97,316.59,12845.05,2115.67,723.29,340.43,20.55,9318.93,Direct Deposit,Security,USD
PAY000603,EMP01989,Mar 2024,15048.67,3259.14,707.27,19015.07,2701.41,263.57,1230.99,137.91,14512.72,Check,Marketing,USD
PAY000604,EMP01949,Oct 2024,24670.5,511.35,0.0,25181.85,3836.4,655.46,1218.34,120.33,18787.85,Direct Deposit,Engineering,USD
PAY000605,EMP01262,Sep 2024,9902.5,1377.82,666.31,11946.63,1601.52,261.58,623.19,116.28,9277.44,Check,Legal,USD
PAY000606,EMP01360,Jan 2024,27752.5,3274.8,826.67,31853.97,5692.52,582.75,891.8,5.04,22366.44,Check,Engineering,USD
PAY000607,EMP01198,Feb 2024,9922.92,425.04,984.27,11332.22,1793.48,752.97,809.78,147.68,8343.1,Check,Product,USD
PAY000608,EMP01191,Feb 2024,12075.0,1172.26,378.3,13625.56,2499.76,502.15,1178.45,169.52,9459.29,Direct Deposit,Customer Success,USD
PAY000609,EMP01048,Mar 2024,10723.83,1891.85,434.04,13049.73,1622.5,705.8,707.68,73.46,10345.56,Direct Deposit,Security,USD
PAY000610,EMP01294,Dec 2024,5763.58,638.35,60.27,6462.2,1154.07,331.23,374.88,107.1,4538.74,Check,Customer Success,USD
PAY000611,EMP02113,Dec 2024,11715.42,1306.43,801.92,13823.76,2311.48,362.9,636.04,150.82,9971.29,Check,Marketing,USD
PAY000612,EMP01909,May 2024,15327.08,2612.89,497.55,18437.52,2438.04,479.36,594.53,139.25,14374.12,Check,Research,USD
PAY000613,EMP01922,Nov 2024,11293.33,467.01,278.98,12039.32,2346.51,243.69,708.73,113.9,8128.47,Check,QA,USD
PAY000614,EMP01977,Sep 2024,6947.75,146.91,757.0,7851.66,962.61,460.47,261.72,24.85,6247.31,Check,Operations,USD
PAY000615,EMP01928,Sep 2024,9021.17,609.23,105.77,9736.17,1546.73,518.19,596.2,106.87,7158.29,Check,Design,USD
PAY000616,EMP01508,Feb 2024,5807.58,808.28,396.13,7011.99,982.63,577.7,391.26,153.09,5374.28,Direct Deposit,Customer Success,USD
PAY000617,EMP01459,Feb 2024,7044.5,149.8,924.89,8119.18,1142.71,397.99,623.91,159.19,6214.67,Direct Deposit,Marketing,USD
PAY000618,EMP01734,Jul 2024,5574.33,846.7,0.0,6421.03,765.01,583.89,456.07,28.06,5146.02,Direct Deposit,HR,USD
PAY000619,EMP01668,Dec 2024,8348.0,1450.42,487.09,10285.51,1741.39,372.05,300.56,32.26,7383.19,Check,Research,USD
PAY000620,EMP02061,Oct 2024,15008.92,2115.1,79.37,17203.38,1807.04,510.04,537.29,99.5,14191.65,Direct Deposit,Marketing,USD
PAY000621,EMP01245,Mar 2024,7999.92,1699.43,603.6,10302.95,1327.7,684.99,778.81,148.3,8090.11,Check,Finance,USD
PAY000622,EMP01481,Aug 2024,7890.75,1882.6,72.2,9845.55,1393.51,717.9,272.83,187.28,7523.02,Direct Deposit,Legal,USD
PAY000623,EMP01259,Apr 2024,10445.08,615.24,918.95,11979.28,1349.63,624.36,754.34,192.94,9729.9,Check,DevOps,USD
PAY000624,EMP01800,Mar 2024,11976.75,1590.44,833.9,14401.09,2090.42,672.45,524.0,98.49,10917.06,Check,Design,USD
PAY000625,EMP01434,Dec 2024,10720.0,1163.59,1060.73,12944.32,1408.63,635.44,918.82,83.1,10596.61,Check,Security,USD
PAY000626,EMP01206,Oct 2024,16123.83,63.94,1287.52,17475.29,2676.98,752.56,983.89,40.59,13013.65,Check,Product,USD
PAY000627,EMP01855,Sep 2024,16395.42,3893.21,370.66,20659.29,2948.82,400.37,826.38,15.42,15744.59,Check,Legal,USD
PAY000628,EMP01469,Aug 2024,6936.42,607.78,193.42,7737.62,1297.71,469.85,271.16,171.18,5574.77,Check,Finance,USD
PAY000629,EMP01218,Nov 2024,13491.92,1274.66,267.63,15034.2,2671.91,670.85,1177.28,165.2,10581.01,Check,Sales,USD
PAY000630,EMP02052,May 2024,9867.33,568.77,1261.58,11697.68,1850.7,270.67,547.24,24.44,8613.17,Direct Deposit,Research,USD
PAY000631,EMP01388,Dec 2024,21252.42,3618.27,402.95,25273.64,3695.49,538.51,1938.92,166.76,19114.5,Direct Deposit,Product,USD
PAY000632,EMP01907,Feb 2024,6895.92,1344.34,73.16,8313.42,1432.44,754.28,611.48,167.63,5926.02,Direct Deposit,Operations,USD
PAY000633,EMP01460,Feb 2024,18760.67,2390.73,1427.63,22579.02,2623.81,294.14,1835.84,180.9,18206.01,Check,Research,USD
PAY000634,EMP01520,Nov 2024,5187.75,1081.62,386.44,6655.81,1005.67,777.19,397.87,82.53,4979.7,Check,Customer Success,USD
PAY000635,EMP01376,Aug 2024,7031.25,1151.11,337.52,8519.87,955.17,461.37,318.71,102.25,6927.93,Direct Deposit,QA,USD
PAY000636,EMP01182,Nov 2024,8501.33,473.35,663.71,9638.39,1098.69,322.21,545.51,82.02,7807.25,Check,Legal,USD
PAY000637,EMP01460,Dec 2024,18760.67,941.5,408.36,20110.53,2974.56,667.65,906.95,133.23,15152.92,Check,Research,USD
PAY000638,EMP02114,Sep 2024,10691.42,404.26,431.23,11526.91,1630.93,697.05,807.73,82.96,8808.69,Direct Deposit,Legal,USD
PAY000639,EMP01569,Sep 2024,12112.17,1705.57,1075.65,14893.39,1558.9,643.98,1024.15,176.07,12295.23,Direct Deposit,Customer Success,USD
PAY000640,EMP01888,Nov 2024,7415.92,936.42,748.23,9100.57,974.88,770.02,532.5,117.48,7475.76,Check,QA,USD
PAY000641,EMP01305,Jul 2024,6107.08,164.38,725.89,6997.35,1127.33,342.22,547.53,185.46,5118.46,Check,Operations,USD
PAY000642,EMP01303,Jun 2024,15421.5,1441.12,1050.5,17913.11,2545.66,588.66,1013.56,178.46,13670.35,Direct Deposit,Research,USD
PAY000643,EMP01592,Nov 2024,17440.42,259.26,330.33,18030.01,2485.53,680.7,1625.5,123.72,13887.46,Direct Deposit,Research,USD
PAY000644,EMP02097,Mar 2024,15190.75,1767.62,82.73,17041.11,1970.26,602.26,812.39,191.84,13757.33,Direct Deposit,Design,USD
PAY000645,EMP01788,Jun 2024,20417.67,1227.13,440.97,22085.77,2885.1,545.62,1030.28,125.44,17277.27,Check,Engineering,USD
PAY000646,EMP01964,Jun 2024,5566.67,3.0,536.2,6105.87,923.34,327.12,480.91,146.72,4566.97,Check,HR,USD
PAY000647,EMP01537,Jul 2024,10153.58,1835.85,646.81,12636.24,1673.32,360.04,483.09,27.76,9847.37,Check,Legal,USD
PAY000648,EMP01577,Jan 2024,11462.0,1893.8,173.85,13529.65,2176.95,248.65,476.42,5.46,9901.41,Direct Deposit,Security,USD
PAY000649,EMP01379,Nov 2024,12976.08,2361.85,62.78,15400.71,2220.45,748.84,1232.06,78.5,11699.96,Direct Deposit,Sales,USD
PAY000650,EMP01274,Nov 2024,16413.08,16.89,92.04,16522.02,3406.55,317.61,1335.53,159.91,10844.43,Direct Deposit,Product,USD
PAY000651,EMP01363,Dec 2024,15574.42,2748.63,232.06,18555.11,2371.55,731.28,1467.27,25.92,14602.54,Direct Deposit,Legal,USD
PAY000652,EMP01444,Sep 2024,6759.25,566.53,230.56,7556.34,962.83,518.58,459.43,67.42,5951.62,Check,Finance,USD
PAY000653,EMP02151,Dec 2024,7051.17,1434.58,912.63,9398.38,1297.42,232.65,674.65,166.91,7236.0,Check,Design,USD
PAY000654,EMP02183,Jan 2024,17969.17,2333.42,1022.56,21325.14,2798.71,232.88,563.3,132.93,16660.63,Direct Deposit,Engineering,USD
PAY000655,EMP01736,Jun 2024,13940.75,3379.33,660.39,17980.47,1791.82,232.88,827.09,31.75,14994.1,Direct Deposit,Marketing,USD
PAY000656,EMP01413,Jul 2024,11777.25,931.84,65.98,12775.07,2028.05,391.93,817.82,119.77,9394.98,Direct Deposit,QA,USD
PAY000657,EMP01828,Mar 2024,10306.83,2148.62,843.74,13299.19,1327.93,468.93,978.2,18.84,11085.98,Direct Deposit,Legal,USD
PAY000658,EMP01991,Jul 2024,8243.0,568.84,111.73,8923.58,1430.36,584.1,516.98,187.32,6539.64,Check,Design,USD
PAY000659,EMP01276,Aug 2024,6495.17,432.01,450.23,7377.41,1066.88,250.84,263.56,167.37,5599.27,Check,QA,USD
PAY000660,EMP01930,Apr 2024,5493.17,742.57,153.12,6388.86,1020.77,611.53,297.95,104.42,4687.57,Direct Deposit,Customer Success,USD
PAY000661,EMP02023,Aug 2024,10022.92,1013.91,237.31,11274.13,1319.87,200.47,767.12,155.26,9074.35,Direct Deposit,Legal,USD
PAY000662,EMP01788,Feb 2024,20417.67,4745.39,112.01,25275.07,3735.58,674.29,921.48,92.41,19049.11,Direct Deposit,Engineering,USD
PAY000663,EMP02030,Jan 2024,11848.83,2438.73,86.53,14374.1,2311.54,293.13,986.96,124.75,10521.54,Direct Deposit,Engineering,USD
PAY000664,EMP01689,May 2024,12113.83,2262.75,604.58,14981.16,1777.66,273.74,471.29,57.94,12018.4,Check,HR,USD
PAY000665,EMP01505,Dec 2024,14453.25,1921.24,328.28,16702.77,2420.83,705.88,955.09,47.94,12668.05,Check,Marketing,USD
PAY000666,EMP01160,Dec 2024,10105.25,204.7,1066.88,11376.84,1368.16,205.24,483.63,175.63,9096.57,Check,Data Science,USD
PAY000667,EMP01339,May 2024,9283.33,1211.46,1283.74,11778.53,1297.7,452.43,427.0,183.86,9615.7,Direct Deposit,Product,USD
PAY000668,EMP01187,Feb 2024,12326.25,230.85,1293.15,13850.25,2013.15,723.25,430.82,173.84,10495.0,Direct Deposit,Design,USD
PAY000669,EMP02165,Oct 2024,9185.67,877.25,1590.25,11653.17,1692.01,591.13,858.0,133.59,8833.15,Direct Deposit,Legal,USD
PAY000670,EMP01939,Jun 2024,18366.17,2905.26,166.91,21438.34,3685.72,407.43,1144.07,34.2,15295.47,Direct Deposit,Product,USD
PAY000671,EMP01156,Jan 2024,15763.92,1716.85,690.61,18171.38,3293.26,291.97,587.57,25.54,12682.61,Direct Deposit,Product,USD
PAY000672,EMP01893,Apr 2024,12270.08,1238.64,335.06,13843.79,1971.47,552.36,1188.81,194.19,10558.01,Check,Customer Success,USD
PAY000673,EMP02052,Dec 2024,9867.33,603.37,224.02,10694.73,1517.63,780.09,483.0,25.05,8165.35,Check,Research,USD
PAY000674,EMP01509,Mar 2024,14145.67,98.69,910.69,15155.05,2517.18,514.68,656.19,12.78,10959.75,Check,Legal,USD
PAY000675,EMP02016,Nov 2024,7913.25,1710.85,872.83,10496.93,1484.26,760.81,778.9,42.04,8023.17,Check,Design,USD
PAY000676,EMP01809,Nov 2024,13323.33,1833.87,932.0,16089.21,2010.39,706.36,842.78,124.46,12738.56,Check,Legal,USD
PAY000677,EMP02121,Jan 2024,6606.67,77.82,663.85,7348.33,1017.5,556.74,378.32,189.6,5652.5,Check,QA,USD
PAY000678,EMP01053,Sep 2024,8834.92,1068.43,925.28,10828.62,1393.52,435.24,372.91,39.03,8506.1,Check,Legal,USD
PAY000679,EMP01156,Aug 2024,15763.92,3034.07,63.15,18861.14,1993.72,542.66,856.84,166.58,15538.27,Check,Product,USD
PAY000680,EMP01758,Dec 2024,15137.17,1571.41,424.44,17133.02,2247.18,308.45,658.28,110.13,13387.72,Direct Deposit,Marketing,USD
PAY000681,EMP01695,Aug 2024,17972.17,3491.48,594.44,22058.09,3049.31,554.97,1660.56,38.62,16975.9,Check,Data Science,USD
PAY000682,EMP01240,Jan 2024,8847.5,2048.58,686.78,11582.86,1423.94,591.28,871.09,93.27,9209.63,Check,Design,USD
PAY000683,EMP01221,May 2024,11222.33,1739.56,79.8,13041.7,1532.28,582.41,984.82,25.26,10487.89,Check,Customer Success,USD
PAY000684,EMP01186,May 2024,6556.58,698.08,1098.35,8353.01,1126.88,518.21,474.5,71.5,6474.88,Direct Deposit,Operations,USD
PAY000685,EMP02157,Dec 2024,6418.67,617.83,591.83,7628.33,886.99,791.46,423.14,181.31,6150.02,Direct Deposit,HR,USD
PAY000686,EMP01219,Jan 2024,8006.0,1092.9,134.74,9233.64,1610.43,784.85,298.86,112.31,6549.58,Check,Design,USD
PAY000687,EMP01510,Dec 2024,7951.08,503.73,249.28,8704.09,1459.19,711.83,726.61,112.14,6272.11,Check,Finance,USD
PAY000688,EMP01963,Aug 2024,7455.33,1242.35,250.66,8948.35,1004.92,519.37,330.71,4.13,7273.49,Direct Deposit,Design,USD
PAY000689,EMP01914,Apr 2024,9910.25,2331.47,320.0,12561.72,1828.25,636.35,819.19,135.22,9514.65,Direct Deposit,Customer Success,USD
PAY000690,EMP02049,Aug 2024,8139.58,716.09,799.68,9655.35,1095.5,608.32,514.11,71.34,7829.51,Direct Deposit,QA,USD
PAY000691,EMP01431,Nov 2024,8204.5,1885.8,150.87,10241.17,1040.23,577.86,588.26,28.56,8507.45,Check,Design,USD
PAY000692,EMP01876,Apr 2024,10127.92,1033.14,653.75,11814.8,1222.45,360.51,725.95,96.14,9777.39,Check,Product,USD
PAY000693,EMP01516,Jun 2024,7824.42,569.08,65.49,8458.98,1383.36,541.77,372.45,72.19,6153.39,Check,Sales,USD
PAY000694,EMP01685,Feb 2024,7217.42,1680.9,478.42,9376.73,979.82,473.25,266.07,138.37,7743.69,Direct Deposit,Marketing,USD
PAY000695,EMP01213,Jun 2024,10419.5,2158.79,984.91,13563.2,1428.37,632.63,367.06,15.2,11182.58,Direct Deposit,Security,USD
PAY000696,EMP01297,Mar 2024,8934.58,1340.49,1027.18,11302.26,1474.02,233.1,886.56,26.74,8845.56,Check,Engineering,USD
PAY000697,EMP01736,Mar 2024,13940.75,3112.78,465.53,17519.05,2613.03,458.54,676.16,53.75,13164.01,Direct Deposit,Marketing,USD
PAY000698,EMP01523,Apr 2024,8575.08,214.06,674.35,9463.49,1410.85,230.24,625.67,13.39,7112.08,Direct Deposit,QA,USD
PAY000699,EMP01844,Jun 2024,10817.67,2458.47,393.76,13669.9,1671.16,255.61,889.19,94.47,10884.64,Direct Deposit,Engineering,USD
PAY000700,EMP01583,Sep 2024,7541.25,252.72,558.78,8352.75,1004.8,567.08,402.34,68.25,6678.08,Check,Design,USD
PAY000701,EMP01885,Sep 2024,11023.42,1048.97,324.61,12396.99,1726.72,672.87,737.65,54.69,9519.13,Direct Deposit,Customer Success,USD
PAY000702,EMP01645,Dec 2024,9032.83,2063.7,319.4,11415.94,1822.3,421.95,673.81,190.66,8378.77,Direct Deposit,Engineering,USD
PAY000703,EMP01717,May 2024,6314.5,1564.84,1278.04,9157.38,1256.34,553.39,488.58,126.65,7063.48,Check,Operations,USD
PAY000704,EMP02006,Sep 2024,9433.92,1004.71,736.5,11175.13,1542.44,479.35,456.12,108.48,8604.39,Direct Deposit,Data Science,USD
PAY000705,EMP01655,Jul 2024,19708.92,3288.29,672.96,23670.17,2563.8,715.33,1387.4,185.63,19397.18,Direct Deposit,Operations,USD
PAY000706,EMP02011,Feb 2024,11500.83,1033.35,1402.55,13936.74,1574.69,359.82,483.26,78.4,11312.26,Check,Engineering,USD
PAY000707,EMP01447,Nov 2024,11594.58,1359.94,722.86,13677.39,2302.44,292.5,391.96,148.01,9840.0,Direct Deposit,Data Science,USD
PAY000708,EMP01545,Oct 2024,16516.17,2589.15,238.11,19343.43,3259.9,393.42,827.07,90.71,13910.26,Direct Deposit,Design,USD
PAY000709,EMP01526,Feb 2024,9365.42,1473.05,1147.55,11986.02,1285.81,552.31,402.39,138.77,9843.01,Direct Deposit,Finance,USD
PAY000710,EMP02133,May 2024,7774.42,1467.39,608.77,9850.58,995.13,668.5,570.23,71.61,8192.02,Check,Design,USD
PAY000711,EMP01989,Mar 2024,15048.67,811.31,652.56,16512.54,1937.32,265.8,863.61,104.11,13283.68,Direct Deposit,Marketing,USD
PAY000712,EMP01064,Feb 2024,11700.33,174.79,0.0,11875.13,1598.69,523.01,460.18,137.59,9210.65,Direct Deposit,Design,USD
PAY000713,EMP02189,Jan 2024,9446.5,1849.24,392.38,11688.12,1551.32,777.45,525.64,198.9,9102.59,Check,Marketing,USD
PAY000714,EMP01827,Aug 2024,10929.92,2257.85,306.44,13494.21,1434.98,265.23,389.91,80.08,11102.58,Direct Deposit,Data Science,USD
PAY000715,EMP01876,Jul 2024,10127.92,1806.17,321.9,12255.99,1670.32,248.21,521.6,81.09,9472.12,Direct Deposit,Product,USD
PAY000716,EMP01201,Jul 2024,13027.42,1480.51,686.27,15194.2,2417.06,550.24,958.81,22.48,11165.78,Direct Deposit,DevOps,USD
PAY000717,EMP01930,Apr 2024,5493.17,1194.58,350.22,7037.97,735.35,644.4,349.55,19.17,5812.39,Direct Deposit,Customer Success,USD
PAY000718,EMP01554,Dec 2024,10873.67,2088.88,0.0,12962.55,1750.11,365.07,954.12,165.2,10045.7,Direct Deposit,Security,USD
PAY000719,EMP02075,Jan 2024,6862.92,390.81,974.89,8228.61,970.74,681.86,549.77,184.67,6610.72,Direct Deposit,Operations,USD
PAY000720,EMP01430,Feb 2024,12508.58,1306.56,686.78,14501.93,2265.22,576.87,1215.51,11.29,10726.57,Check,Customer Success,USD
PAY000721,EMP01215,Jul 2024,18925.75,2486.33,691.42,22103.5,2713.17,721.94,1502.66,55.95,17581.55,Direct Deposit,Finance,USD
PAY000722,EMP01007,Mar 2024,5499.83,649.7,1203.31,7352.85,986.23,689.79,505.61,71.78,5709.12,Check,HR,USD
PAY000723,EMP01658,Nov 2024,6420.0,191.03,535.74,7146.76,1181.11,627.45,396.93,1.52,5178.26,Check,Operations,USD
PAY000724,EMP02146,Aug 2024,9829.92,1481.6,670.6,11982.12,1279.53,428.25,403.81,124.24,9849.58,Direct Deposit,Security,USD
PAY000725,EMP01576,Jan 2024,13443.92,584.83,0.0,14028.75,1733.37,799.16,1072.6,193.26,11139.79,Check,Design,USD
PAY000726,EMP01874,Jul 2024,27548.92,6517.98,663.91,34730.81,5598.46,780.91,1432.51,117.51,25400.04,Check,Product,USD
PAY000727,EMP02048,Nov 2024,10392.83,1389.47,1201.65,12983.94,1771.09,616.52,411.72,23.76,10032.13,Check,Legal,USD
PAY000728,EMP01786,Jun 2024,15504.0,1760.52,297.31,17561.82,2016.98,686.34,1187.18,181.89,14200.19,Direct Deposit,Engineering,USD
PAY000729,EMP01637,Sep 2024,10481.58,1110.03,744.7,12336.31,1766.66,706.84,581.49,95.52,9391.87,Direct Deposit,QA,USD
PAY000730,EMP01892,Nov 2024,6371.67,328.14,1191.14,7890.95,867.84,750.64,264.67,104.95,6444.55,Direct Deposit,Customer Success,USD
PAY000731,EMP02081,Dec 2024,8791.33,852.33,523.75,10167.41,1475.64,739.71,322.36,142.83,7708.02,Direct Deposit,DevOps,USD
PAY000732,EMP01400,Jan 2024,24371.92,4396.02,561.15,29329.08,3371.45,432.69,2047.46,75.8,23709.99,Check,Product,USD
PAY000733,EMP01700,Dec 2024,18397.67,3677.62,348.84,22424.12,3749.06,685.35,810.97,153.36,16175.68,Direct Deposit,Operations,USD
PAY000734,EMP01629,Apr 2024,12515.75,1929.54,0.0,14445.29,2506.73,780.43,998.7,26.04,10267.42,Direct Deposit,Design,USD
PAY000735,EMP01894,Aug 2024,17025.17,20.24,308.94,17354.34,2360.51,626.47,1204.4,116.38,13420.16,Check,Engineering,USD
PAY000736,EMP01119,Oct 2024,16315.92,3856.33,600.26,20772.51,3179.15,412.03,1295.0,26.27,15473.93,Check,HR,USD
PAY000737,EMP01948,Jun 2024,10542.08,2423.38,911.03,13876.49,1399.27,611.08,570.62,112.91,11544.37,Direct Deposit,Design,USD
PAY000738,EMP02007,Apr 2024,8456.33,992.97,816.48,10265.78,1640.27,203.65,604.27,48.23,7531.99,Check,QA,USD
PAY000739,EMP01472,Oct 2024,11769.33,447.15,965.1,13181.59,2414.12,684.82,939.87,59.77,9158.05,Direct Deposit,Security,USD
PAY000740,EMP01307,Jul 2024,10723.25,1170.83,505.11,12399.19,1403.52,649.84,903.07,191.26,10059.99,Check,Customer Success,USD
PAY000741,EMP01676,Jul 2024,9474.75,1834.43,750.21,12059.39,1502.86,787.96,843.88,63.36,9554.62,Direct Deposit,Engineering,USD
PAY000742,EMP01989,Jan 2024,15048.67,2214.11,479.42,17742.2,2928.88,400.86,1112.91,24.1,12860.73,Direct Deposit,Marketing,USD
PAY000743,EMP01340,Apr 2024,8850.5,1909.28,1592.04,12351.82,1194.95,391.18,528.1,82.32,10360.23,Check,QA,USD
PAY000744,EMP01944,Dec 2024,7706.5,1075.77,334.5,9116.78,1451.82,427.76,385.9,69.78,6697.07,Check,QA,USD
PAY000745,EMP01668,Mar 2024,8348.0,678.16,68.61,9094.77,1148.52,201.23,536.55,160.53,7180.56,Direct Deposit,Research,USD
PAY000746,EMP01959,Dec 2024,23369.5,617.7,1285.79,25273.0,2889.38,219.2,1505.26,35.69,20457.37,Check,Finance,USD
PAY000747,EMP02017,May 2024,12535.33,3093.26,653.93,16282.52,1615.01,590.5,413.34,28.37,13590.83,Direct Deposit,Sales,USD
PAY000748,EMP01229,Jul 2024,15169.67,2559.7,729.81,18459.17,2010.94,411.71,1326.54,67.18,15107.6,Check,Legal,USD
PAY000749,EMP01355,Jul 2024,11165.75,1702.51,1349.03,14217.29,1519.51,496.47,496.15,126.03,11684.78,Direct Deposit,Design,USD
PAY000750,EMP01360,Jun 2024,27752.5,3939.43,0.0,31691.93,5673.74,652.6,2159.63,17.84,22235.7,Check,Engineering,USD
PAY000751,EMP01060,Feb 2024,10184.42,2467.31,781.42,13433.14,2021.96,460.41,740.16,153.33,10063.2,Direct Deposit,Legal,USD
PAY000752,EMP01291,Mar 2024,13052.17,1452.34,536.68,15041.19,2376.75,394.78,676.84,107.24,11079.93,Check,Design,USD
PAY000753,EMP01417,Mar 2024,6625.75,1607.4,1111.92,9345.07,1049.62,772.65,563.25,70.08,7595.71,Check,Sales,USD
PAY000754,EMP01838,Jan 2024,12609.83,1538.66,687.83,14836.32,2600.45,245.48,608.08,169.04,10502.23,Check,Design,USD
PAY000755,EMP01234,Apr 2024,10932.67,1209.17,952.24,13094.07,1609.1,712.54,616.73,106.96,10412.23,Direct Deposit,Engineering,USD
PAY000756,EMP02002,May 2024,6925.92,1215.57,200.16,8341.64,927.74,538.51,610.26,158.67,6795.41,Check,Sales,USD
PAY000757,EMP01286,Oct 2024,10730.25,1105.82,920.39,12756.47,2252.65,594.08,1033.14,177.71,9002.06,Direct Deposit,QA,USD
PAY000758,EMP01030,May 2024,7109.08,591.91,406.91,8107.9,1397.79,674.74,654.37,72.8,5778.26,Direct Deposit,Sales,USD
PAY000759,EMP01538,Mar 2024,21435.0,2806.41,1061.38,25302.79,3805.77,764.38,1627.94,81.56,18959.83,Direct Deposit,Sales,USD
PAY000760,EMP02153,Mar 2024,13508.92,13.4,677.52,14199.83,2500.79,214.46,934.53,8.61,10031.85,Direct Deposit,Finance,USD
PAY000761,EMP01281,Feb 2024,7896.83,719.87,383.94,9000.64,1327.87,227.31,461.06,144.75,6787.53,Direct Deposit,QA,USD
PAY000762,EMP01433,Jun 2024,12304.67,2916.57,50.99,15272.22,1844.06,447.09,774.75,68.57,12198.78,Check,Data Science,USD
PAY000763,EMP01416,Jan 2024,8563.83,630.63,421.99,9616.45,1334.79,283.59,511.11,16.32,7391.81,Direct Deposit,DevOps,USD
PAY000764,EMP01564,Dec 2024,8239.75,1493.53,540.34,10273.62,1654.22,362.85,417.23,50.94,7516.58,Direct Deposit,DevOps,USD
PAY000765,EMP01985,Aug 2024,10584.5,220.25,63.0,10867.75,2020.33,539.62,710.42,196.93,7500.53,Direct Deposit,QA,USD
PAY000766,EMP01539,Apr 2024,11426.33,2814.99,808.11,15049.44,1811.48,528.81,633.78,86.06,12030.31,Check,Engineering,USD
PAY000767,EMP02065,Jun 2024,25654.92,3508.7,0.0,29163.62,4619.35,637.25,1868.73,190.83,21464.7,Check,Engineering,USD
